"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Mcts1",0.000186451038587905,0.0434627041136946,0.073,0.058,1
"mt-Nd1",0.000186838475523444,0.158612985330396,0.07,0.046,1
"Slc43a2",0.000186854630256776,-0.0476458007687447,0.091,0.088,1
"Cerk",0.000192748948545422,0.0483400447349751,0.257,0.227,1
"Cyhr1",0.000192947830116016,-0.0537202280940117,0.068,0.067,1
"Tmem63a",0.000203379662020653,-0.0171407935812582,0.131,0.125,1
"Leng8",0.000205754221259962,-0.00643125321740856,0.109,0.1,1
"Ap3s2",0.000206976709362427,0.048487418997922,0.058,0.044,1
"Pantr1",0.000207254812731481,-0.16608355696232,0.076,0.104,1
"Papss1",0.000212857587844607,-0.00173065344059886,0.095,0.086,1
"Ep300",0.000214777922053379,-0.0601857533278792,0.098,0.097,1
"Chka",0.000218171195414277,-0.00676433857260916,0.11,0.1,1
"Rlf",0.000221664185358866,0.0686626351343758,0.126,0.103,1
"Nkain1",0.000222783868301058,-0.0389125187659596,0.265,0.26,1
"Ncor1",0.000227491739262256,-0.0579753855728642,0.238,0.244,1
"Tubb4a",0.00022785280445303,0.0746843274445532,0.723,0.712,1
"Ube2b",0.000228310724804664,-0.106800016257296,0.215,0.233,1
"Ppfia2",0.000228427348650416,0.0534815395137764,0.133,0.112,1
"Cdh20",0.000228857925027416,-0.10789092152129,0.447,0.485,1
"Dync1h1",0.000229386761553724,0.0777044370372527,0.117,0.094,1
"Zeb2",0.000230042040511524,0.0673606349595013,0.81,0.793,1
"Atg4c",0.000234600787895575,-0.129224406462996,0.156,0.18,1
"Pllp",0.000242712594366126,0.0956213438866196,0.125,0.099,1
"Zbtb41",0.00024876406045888,0.0628377949057477,0.023,0.012,1
"9330111N05Rik",0.000251262182970161,-0.0608530556156697,0.212,0.251,1
"Msmo1",0.000251788979922564,0.105466744312727,0.057,0.038,1
"Cpe",0.000253876838609168,-0.0460987553787346,0.157,0.157,1
"Tcf12",0.000254469889026892,-0.087286212315016,0.526,0.556,1
"Atrn",0.000254483881260123,-0.0202621307070874,0.215,0.207,1
"Pex5l",0.000258775210348144,-0.0599385764138964,0.821,0.846,1
"D10Wsu102e",0.000260509669906437,-0.0162401011918792,0.048,0.042,1
"D830024N08Rik",0.000263151509815784,-0.147965266058435,0.056,0.073,1
"Oxr1",0.000267336612175907,0.0889146952259008,0.498,0.449,1
"Vgll4",0.000267955103604631,-0.0875680265647714,0.171,0.178,1
"Prdm2",0.00026898679021461,0.10883822910592,0.105,0.081,1
"Gm1976",0.000270110860488809,0.0909365301780841,0.033,0.019,1
"Il33",0.000271406290204005,0.142367060134181,0.415,0.369,1
"Arcn1",0.000271679803008171,0.0968459180897908,0.048,0.031,1
"Akap8",0.000272495115947196,-0.139776097112504,0.09,0.112,1
"Gm12530",0.000273887027133472,0.0954037900691476,0.017,0.007,1
"Sort1",0.000275363832086037,-0.0696301388002636,0.221,0.223,1
"Ctsl",0.000276427336147168,0.0714359966683414,0.074,0.057,1
"Dnajc7",0.000278961329203086,-0.112485306208568,0.11,0.123,1
"Ddx42",0.000279283844824176,-0.000190508824822633,0.071,0.062,1
"Gtf2h1",0.00027944236475602,0.0791121220125061,0.053,0.037,1
"Arfgap1",0.00027951441827081,-0.00948606125000201,0.052,0.046,1
"Relch",0.000282319850471388,0.151096492384853,0.156,0.123,1
"Cdc40",0.000283498994274921,0.0711256885457703,0.1,0.08,1
"Lipe",0.000284436207537209,-0.141912334426506,0.041,0.054,1
"Clu",0.000287163734237211,0.0882887316317165,0.07,0.052,1
"Rnf103",0.000295094330157822,0.05280089392354,0.06,0.046,1
"Arl6ip5",0.00029627577876201,-0.0804687142207308,0.09,0.095,1
"Gm13963",0.000297039725314671,-0.0309681418513549,0.053,0.048,1
"Caap1",0.000297776905180565,-0.122626229489355,0.059,0.069,1
"Smap1",0.000297930387689055,-0.0385635541388401,0.109,0.106,1
"Ssu72",0.000306836873358453,-0.0454472678052965,0.085,0.082,1
"4930470G03Rik",0.000306845298435807,-0.154143483100631,0.05,0.068,1
"Zfr",0.000310317482648144,0.0180477432568031,0.244,0.225,1
"Sez6l2",0.000313480649230602,-0.129200145688783,0.215,0.242,1
"Uqcrb",0.000315059106226174,-0.0477021781338962,0.051,0.05,1
"Gm48370",0.000317312034745345,-0.142790859456227,0.185,0.218,1
"Nkx6-2",0.000322056579269036,0.0732974632406486,0.055,0.039,1
"mt-Rnr1",0.000322122780283625,0.16858510333825,0.158,0.134,1
"Trim36",0.000326975553996774,0.104001520822384,0.085,0.065,1
"B3galt2",0.000329043366196832,-0.160039864609131,0.05,0.071,1
"Hmgcll1",0.000329194248315088,0.148601466986642,0.041,0.024,1
