"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gm41442",0.723995149023453,0.00207968328834521,0.004,0.004,1
"Vmn1r86",0.724075069137,-0.000434995657847724,0.001,0.001,1
"Cdnf",0.724089540873651,-0.00120209260075899,0.003,0.003,1
"Cpm",0.724146953660408,-0.000992373511769576,0.033,0.032,1
"Tmem81",0.7243607460571,0.000801017304923664,0.003,0.003,1
"Gm45166",0.724476393638775,-0.000228196821492141,0.001,0.001,1
"Olfr1432",0.724965059764947,-0.000573567998941284,0,0.001,1
"Dleu7",0.724977288877288,-0.00276283881792607,0.006,0.007,1
"Slc22a22",0.72503520487519,0.000726988777439444,0.007,0.006,1
"Olfr1417",0.725063613431768,0.00118007589898873,0.003,0.003,1
"Mesp2",0.725141361662357,0.000893684627530342,0.001,0.001,1
"Gm14546",0.725143680125499,0.000199278734400047,0.004,0.004,1
"Tnfrsf4",0.725218763354458,-0.00219222078428718,0.003,0.003,1
"Gm47469",0.725306897112939,-0.000975427883248874,0.01,0.01,1
"Gm2350",0.725360746730196,-0.000228428275762645,0.013,0.013,1
"1700120G11Rik",0.725393118980841,0.000559107309372816,0.001,0.001,1
"Tap2",0.725538680697113,-0.00235533531510319,0.012,0.013,1
"C230034O21Rik",0.725732874579964,0.00264384330335959,0.021,0.019,1
"Gm16050",0.7257472854029,-0.000890421891205353,0.007,0.007,1
"Gm8633",0.725756465599436,-0.000759219602171528,0.002,0.002,1
"Gm36210",0.725839355077736,0.000215959890407036,0.001,0.002,1
"Gm44178",0.725879897427943,0.000934280505013636,0.003,0.003,1
"Gm15496",0.725904008714584,-3.46794562051667e-05,0.11,0.11,1
"4930565D16Rik",0.725910293251105,0.00115068519175348,0.001,0.001,1
"Galp",0.7259245263418,-0.000206503881588846,0.001,0.001,1
"Slc25a21",0.726011463005421,-0.00207865716554013,0.007,0.008,1
"Gm8278",0.726111363020846,-0.000360515667662643,0.001,0.001,1
"Vamp8",0.726141063023824,-0.00174079106824719,0.004,0.004,1
"Gm15266",0.726447023933061,-0.00154095830795784,0.003,0.004,1
"Slc25a43",0.72649953211098,0.000209576761089261,0.005,0.005,1
"Gm50062",0.726556276394769,-0.00142906880400569,0.004,0.004,1
"Tmem267",0.726597502434577,0.00685287614959755,0.043,0.041,1
"4930542D17Rik",0.726725255942185,-0.00141669221438066,0.002,0.002,1
"Gchfr",0.72676173040534,0.000719329925871938,0.001,0.001,1
"Mest",0.726919356477833,-0.00286961021168139,0.082,0.085,1
"Gm16419",0.727154366151556,-0.000668029093619629,0,0.001,1
"Casq2",0.727223687360359,-0.000813804377981116,0.001,0.001,1
"Zpld1",0.727311571095884,0.000602608856517568,0.007,0.007,1
"Gm5687",0.72749948919265,0.000876146840902599,0.001,0.001,1
"Gm20559",0.727707137284624,-0.00100176153603211,0.001,0.001,1
"Vmn1r24",0.72775468283822,-0.000732075690137771,0.001,0.001,1
"Ttc30b",0.727774375294739,-0.000451234471478594,0.006,0.006,1
"Gm32005",0.72789667238383,-0.00111575689507662,0.001,0.002,1
"Sox30",0.72796891424229,-0.00100618442741636,0.003,0.003,1
"Lvrn",0.728069071238043,0.00137648124116276,0.003,0.002,1
"Gm6522",0.728096558551282,0.00102377221039169,0.006,0.005,1
"Gm28118",0.728179829833478,-0.000975838189036119,0.001,0.001,1
"Gm16576",0.728189787342481,-0.000272858583615239,0.003,0.003,1
"Slc5a7",0.728211757594085,0.000266686831704857,0.001,0.001,1
"Gm44597",0.728220173793833,-0.0018751446861026,0.004,0.004,1
"Gm47123",0.728288208844418,-0.00180162064083922,0.003,0.004,1
"Gm12783",0.728388628316344,0.000393031937470786,0.003,0.003,1
"Gm49625",0.728403319063953,-0.000644889599589112,0.003,0.003,1
"Gm3948",0.728408646795943,-0.00164910138303751,0.003,0.004,1
"Gm12656",0.728472377473576,-0.0020026594862814,0.01,0.01,1
"Gm16794",0.728476427744653,-0.00490383779440401,0.072,0.073,1
"Gm12466",0.728612646836494,0.00119399990036751,0.001,0.001,1
