"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Cd164l2",0.890801692293581,0.00745563504484129,0.041,0.038,1
"Stpg1",0.890846198356126,-0.00299782195365381,0.031,0.034,1
"Zc3h12d",0.890850768547493,-0.000888504588788467,0.001,0.001,1
"Fbn2",0.890862543269186,-0.00472441804743896,0.042,0.043,1
"Phyh",0.890884325104886,-0.000844417067617342,0.091,0.092,1
"Gm15425",0.890886452914051,-0.00597859673609102,0.051,0.05,1
"Olfr455",0.890919487032983,0.0045742696995818,0.009,0.007,1
"Them4",0.890962092254105,-0.0022097967535884,0.075,0.073,1
"Arhgef15",0.891163235924298,-0.00172808587880589,0.017,0.019,1
"Mex3a",0.891165839984991,0.00540986693571807,0.007,0.006,1
"Ccdc88b",0.891225878337471,-0.00318845992036583,0.003,0.003,1
"Gm40421",0.891232198291468,-8.67552620076317e-07,0.004,0.003,1
"Gm7706",0.891338108213317,-0.00270473715904648,0.002,0.003,1
"Dennd1b",0.891373560219218,0.0112289766908092,0.361,0.356,1
"Gm41293",0.891376857536748,-0.00337046421611619,0.003,0.004,1
"F11",0.891462787351214,0.00297836352065052,0.002,0.002,1
"Gm17080",0.891679616128454,-0.00148088885040444,0.006,0.006,1
"Abhd2",0.891756796828196,-0.00333043910013869,0.169,0.173,1
"Gm45868",0.891762480801509,-0.00408557602800495,0.015,0.015,1
"Gm45231",0.891808689508855,0.00278716873586153,0.002,0.002,1
"S100b",0.891861330671371,-0.00823201927401776,0.077,0.081,1
"Trp73",0.891911516662473,-7.56784598549337e-05,0.002,0.003,1
"Slc39a11",0.89198416007104,0.00310802317209186,0.123,0.128,1
"Gm7054",0.892073877365836,-0.00204265115393716,0.001,0.001,1
"Maf",0.892104008377972,-0.0127412562828488,0.543,0.542,1
"Ofcc1",0.892120140612803,0.00376697849622113,0.01,0.009,1
"Stc1",0.892139737126641,0.00377593343069745,0.003,0.004,1
"Fam111a",0.892176330559162,0.0010664967175516,0.077,0.076,1
"Ankdd1a",0.892193812543242,0.00370945026976986,0.003,0.003,1
"Gm48145",0.892204363974511,0.00176538964856947,0.001,0.001,1
"Peg3",0.89220508264673,-0.00483083384201199,0.605,0.612,1
"Tgfb3",0.89221040598585,0.00622322717919943,0.058,0.06,1
"Gm42695",0.892240175909617,-0.0033202512508651,0.056,0.057,1
"Rspo1",0.892357752735719,-0.00084958022488002,0.002,0.003,1
"Gm17987",0.89235876025515,0.000883204917862672,0.004,0.003,1
"9330182L06Rik",0.892637197868006,0.027773581012048,0.276,0.27,1
"Hhatl",0.892653671353772,0.000105290394969253,0.008,0.009,1
"B230110G15Rik",0.892661428126572,-0.00242390165540172,0.002,0.003,1
"Mup-ps3",0.892687775484501,0.00413642490527578,0.004,0.003,1
"Gm36584",0.892704841499598,-0.0017394025766689,0.002,0.003,1
"Gm4665",0.892719757252447,-0.00268340973286331,0.002,0.003,1
