"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ccdc82",0.048371846333891,-0.0559855808036147,0.024,0.031,1
"Rab12",0.0483769937671956,0.0225005173559745,0.065,0.059,1
"Zfp120",0.0483781404993049,0.0280323005286553,0.015,0.011,1
"Mob3a",0.0484933025418357,0.011477037024357,0.01,0.007,1
"Zfp931",0.048507446659749,0.0462579027176262,0.017,0.012,1
"Rhob",0.0485079127453108,0.000452602479568132,0.077,0.072,1
"Spred1",0.048551757801179,0.0452895138651142,0.138,0.126,1
"Gm36401",0.0486004682333239,0.010068099675712,0.003,0.001,1
"Rbx1",0.048605886746508,0.029215663410584,0.072,0.065,1
"Gm16083",0.0486203825980499,0.0171623035782541,0.004,0.002,1
"Polr3k",0.0486320074527867,-0.018925275631173,0.02,0.019,1
"Spag5",0.0486858241650676,0.0632924025693297,0.066,0.055,1
"Zkscan7",0.0487348313799515,0.0333403485137024,0.01,0.006,1
"Gm44850",0.0487428362399577,0.0237903727607374,0.004,0.002,1
"Zfp563",0.0487826953480267,0.0514314610566058,0.029,0.022,1
"Mepce",0.0488775643421733,0.0385657038048029,0.016,0.011,1
"Foxred1",0.0489180240273687,-0.04466410004741,0.007,0.011,1
"Gm10135",0.0489228167461951,0.0558100808537039,0.02,0.014,1
"Steap2",0.0489504840682083,0.0165986912744743,0.003,0.001,1
"Pias1",0.048988524435693,-0.0129060832031296,0.164,0.161,1
"Gm36371",0.0489972521780835,-0.0364999365598325,0.004,0.008,1
"Fbxo36",0.0490050490335712,0.0650303110461855,0.035,0.027,1
"Rbm12b2",0.049065013399696,0.0349377011389224,0.016,0.011,1
"Pus3",0.0490688275922503,-0.0422843262866624,0.015,0.017,1
"Atxn7",0.0490704376882949,-0.0180717083491265,0.084,0.083,1
"Gucy1b1",0.04910952211342,0.0301130804398177,0.03,0.024,1
"Eif2b5",0.0491458615913142,-0.00466700339880116,0.031,0.029,1
"Gm49538",0.0491488351230033,0.0314716135884488,0.016,0.012,1
"Diaph1",0.0492100388077577,0.0211283431017614,0.035,0.03,1
"Hddc3",0.0492656243441006,-0.0267080133638913,0.007,0.008,1
"Parp4",0.049268670994036,-0.0116348260093019,0.028,0.027,1
"Upf2",0.0493041310828475,-0.0472308357848423,0.088,0.092,1
"Riok2",0.0493056314905571,-0.0141546238973105,0.031,0.029,1
"Sat2",0.0493226644974006,-0.0100245130238873,0.028,0.026,1
"Dubr",0.0493515465621025,-0.0433513362966461,0.021,0.023,1
"BC002059",0.0493674222660782,0.011377072613887,0.024,0.02,1
"Cbln4",0.0494799895364769,0.0189151826278643,0.003,0.001,1
"Polr2i",0.0495131589555808,0.0311724410008676,0.009,0.006,1
"Nek9",0.0495547095718279,-0.0507797471221405,0.046,0.05,1
"Gm42413",0.0495762855183743,0.0346423988812132,0.304,0.287,1
"Klhl33",0.0497369769799342,0.0196683716362877,0.003,0.001,1
"Atp13a3",0.0497533158703149,0.0381586443578506,0.065,0.056,1
"Anxa5",0.0498103164112617,0.0303537106613623,0.011,0.007,1
"Dctn2",0.0498336996707544,-0.0436234831710238,0.064,0.067,1
"Dot1l",0.0498594560237761,-0.0336832190109797,0.068,0.068,1
"Ptdss1",0.0498852810551149,0.00755804706605068,0.036,0.032,1
"Zfyve9",0.0499723751015812,0.0359735523194175,0.15,0.138,1
"Il6st",0.0500037220550072,-0.0524920778959698,0.031,0.035,1
"Rrp1",0.0500183062854017,-0.0179239774180484,0.054,0.053,1
"Tk2",0.0500208672439132,0.0623604442226054,0.021,0.015,1
"Exoc1",0.0500482535563802,0.00061112044201328,0.042,0.039,1
"Gm11670",0.0500514953655176,0.0135094500220974,0.003,0.001,1
"A530072M11Rik",0.0501503804426857,-0.0487007529192202,0.006,0.009,1
"Gng11",0.0501571806149683,0.0058339096314497,0.068,0.064,1
"Appl1",0.0501750626075083,-0.0246227213617876,0.075,0.075,1
"Boll",0.0503167898289992,0.0217174537145999,0.004,0.002,1
"Scap",0.0503222260286642,-0.0371355138205326,0.049,0.05,1
"Fut8",0.0503646207164311,-0.0311920218386488,0.185,0.187,1
"Smdt1",0.0503849695987155,-0.0223885245622622,0.061,0.061,1
"Arntl2",0.0503991576207199,0.0205335946193035,0.004,0.002,1
"Alkbh5",0.0504315520188937,-0.0248950950044576,0.039,0.039,1
"Dynll1",0.0504842077618049,0.00167233200793016,0.25,0.242,1
"Ccdc34",0.0505299179753404,-0.0441509546295292,0.034,0.036,1
"Yipf4",0.0505719297222267,-0.0487899919118021,0.072,0.076,1
"Ahsa2",0.0505799196670066,-0.0714565629113488,0.048,0.057,1
"Nbea",0.0506241861713203,-0.0116176515230366,0.526,0.522,1
"Far1",0.0506275100481637,0.0384480664455066,0.12,0.11,1
"Lztfl1",0.0506344775383049,0.0173428500849882,0.064,0.058,1
"Tafa2",0.0506615847509882,-0.0180560436301921,0.021,0.02,1
"Adss",0.0507196977015024,-0.0261357524198589,0.042,0.043,1
"Recql5",0.0507259208177194,-0.00447277964632409,0.033,0.03,1
"Dnajc6",0.0507830517533867,0.0379557730533935,0.189,0.176,1
"Cend1",0.0508149951273471,0.0328585404128149,0.047,0.041,1
"Cacng7",0.0508444904076797,-0.0662586349896228,0.053,0.061,1
"Ptp4a2",0.0508726576470384,0.023243498769716,0.099,0.092,1
"Lpgat1",0.0508797728997787,-0.0164051285810718,0.357,0.356,1
"Osbpl11",0.0508999890890928,-0.0575657475757745,0.045,0.05,1
"Mien1",0.0509175816625503,-0.0471190740686627,0.029,0.031,1
"Pogk",0.0509372039488516,0.009405231809753,0.059,0.054,1
"Nalcn",0.0509691828621453,-0.0599855148416069,0.142,0.151,1
"Nudt16",0.0509733436160776,0.0394531263126619,0.014,0.009,1
"Polr2m",0.0510020483847063,-0.0291671531654927,0.039,0.039,1
"Gm49041",0.0510365774036687,-0.028080553990781,0.002,0.004,1
"Wdr36",0.0510628840739603,-0.0358705824146019,0.02,0.022,1
"Gm43660",0.0510776380082497,-0.0173870215837619,0.01,0.01,1
"Elmod1",0.0511033266125681,-0.0600836513407474,0.042,0.052,1
"Dnajc1",0.0511069652313545,-0.0238036789665357,0.185,0.186,1
"Abtb1",0.0511634589199294,0.00620137184315096,0.015,0.012,1
"Pitpnb",0.0513187307891393,-0.0323971144102171,0.061,0.062,1
"Mpv17l",0.0513504462091985,0.0220954442366257,0.06,0.054,1
"Ppl",0.051351684613267,0.0323264700276508,0.005,0.002,1
"Anapc11",0.0513558652890792,0.0341602130727702,0.062,0.054,1
"Nrd1",0.0513677994379378,-0.0112177734616108,0.208,0.205,1
"Trim37",0.051420262091801,0.0664868780641071,0.048,0.038,1
"Bbs9",0.051459258555766,0.0129934886797414,0.108,0.101,1
"Zfp521",0.0514868163102597,7.80689578123717e-05,0.018,0.016,1
"Mapk6",0.0514940842536183,0.00457166144116838,0.07,0.066,1
"Gm38224",0.0515289623289997,0.0124891524226299,0.004,0.002,1
"Nxn",0.051554289102912,0.0175027285215053,0.007,0.004,1
