"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Hmha1",0.000195783493833206,5.58698656969697e-07,204,117,3.04452243772342,0,0,3.04452243772342,21,176,232,19.2441029559508,16.6027554914085,21.8854504204931,TRUE,TRUE,TRUE,FALSE,TRUE
"Lst1",0.000202895837214996,2.21977881539216e-06,223,754,3.04452243772342,0,1.91223167566396e-319,3.04452243772342,21,194,253,21.0364458783188,18.3007645757571,23.8664610188998,TRUE,TRUE,TRUE,FALSE,TRUE
"Ms4a6b",0.000199114468990054,6.61330574679145e-07,225,165,3.04452243772342,0,0,3.04452243772342,21,196,255,21.2251135543575,18.4894322517959,24.0551286949385,TRUE,TRUE,TRUE,FALSE,TRUE
"Ppp1r18",0.000195593710956389,4.44161768256685e-06,205,729,3.04452243772342,0,6.17936009868427e-290,3.04452243772342,21,177,234,19.3384367939702,16.6970893294279,22.0741180965318,TRUE,TRUE,TRUE,FALSE,TRUE
"F11r",0.000398845947398623,7.29306726979501e-06,406,1373,3.71357206670431,0.693147180559945,0,3.02042488614436,20.5,367,446,38.2995382358629,34.6205185531076,42.0728917566376,TRUE,TRUE,TRUE,FALSE,TRUE
"Cbr2",0.000187591719020658,7.86764117477718e-07,238,167,2.99573227355399,0,0,2.99573227355399,20,208,269,22.4514534486093,19.6214383080283,25.3758024272097,TRUE,TRUE,TRUE,FALSE,TRUE
"Gal3st4",0.000185190547138485,2.13712017198752e-06,186,391,2.99573227355399,0,6.0404471858876e-299,2.99573227355399,20,160,213,17.5460938716022,15.0934140830987,20.0931074981251,TRUE,TRUE,TRUE,FALSE,TRUE
"Il10ra",0.000189480348569243,5.55409260196079e-07,203,125,2.99573227355399,0,0,2.99573227355399,20,176,231,19.1497691179314,16.6027554914085,21.7911165824737,TRUE,TRUE,TRUE,FALSE,TRUE
"Lyl1",0.000186432656358072,1.5743040431016e-06,191,314,2.99573227355399,0,4.44659081257122e-323,2.99573227355399,20,164,219,18.017763061699,15.4707494351761,20.6591105262413,TRUE,TRUE,TRUE,FALSE,TRUE
"Ms4a6c",0.000192705341943382,5.60465597121212e-07,229,103,2.99573227355399,0,0,2.99573227355399,20,200,259,21.602448906435,18.8667676038733,24.432464047016,TRUE,TRUE,TRUE,FALSE,TRUE
"Ms4a7",0.00019163564345065,3.13934810080214e-07,252,76,2.99573227355399,0,0,2.99573227355399,20,221,284,23.7721271808804,20.84777820228,26.7908099975002,TRUE,TRUE,TRUE,FALSE,TRUE
"Ncf2",0.000191113853902066,1.90829575622995e-06,198,302,2.99573227355399,0,0,2.99573227355399,20,171,226,18.6780999278346,16.1310863013117,21.3194473923769,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem37",0.000187944432019893,2.93406731472371e-06,194,530,2.99573227355399,0,1.76208861734813e-293,2.99573227355399,20,167,222,18.3007645757571,15.7537509492342,20.9421120402994,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd86",0.00018478472517215,2.99079317049911e-07,195,60,2.94443897916644,0,0,2.94443897916644,19,168,223,18.3950984137765,15.8480847872536,21.0364458783188,TRUE,TRUE,TRUE,FALSE,TRUE
"Fam111a",0.000183117551935731,3.45340309163102e-06,202,801,2.94443897916644,0,2.195075123506e-277,2.94443897916644,19,175,230,19.0554352799121,16.5084216533892,21.6967827444543,TRUE,TRUE,TRUE,FALSE,TRUE
"Gna15",0.000175587731017598,2.65341574527629e-07,174,53,2.94443897916644,0,0,2.94443897916644,19,149,200,16.4140878153698,14.0557418648856,18.8667676038733,TRUE,TRUE,TRUE,FALSE,TRUE
"Tbxas1",0.00017593465737567,4.14264513805704e-07,180,89,2.94443897916644,0,0,2.94443897916644,19,154,207,16.980090843486,14.5274110549825,19.5271044700089,TRUE,TRUE,TRUE,FALSE,TRUE
"Tlr7",0.000184903446174445,3.52073846479501e-07,195,82,2.94443897916644,0,0,2.94443897916644,19,168,223,18.3950984137765,15.8480847872536,21.0364458783188,TRUE,TRUE,TRUE,FALSE,TRUE
"9930111J21Rik2",0.0001667292779342,4.43315163618538e-06,188,786,2.89037175789616,0,1.68016789810116e-254,2.89037175789616,18,162,215,17.7347615476409,15.2820817591374,20.2817751741638,TRUE,TRUE,TRUE,FALSE,TRUE
"Ccl6",0.000172246673947973,3.66917256916221e-07,194,63,2.89037175789616,0,0,2.89037175789616,18,167,222,18.3007645757571,15.7537509492342,20.9421120402994,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd163",0.000174196648944147,5.75582761149733e-07,216,215,2.89037175789616,0,0,2.89037175789616,18,188,245,20.3761090121832,17.7347615476409,23.1117903147448,TRUE,TRUE,TRUE,FALSE,TRUE
"Hhex",0.000173027267773527,4.71999013444742e-06,180,842,2.89037175789616,0,5.49536429981481e-236,2.89037175789616,18,154,207,16.980090843486,14.5274110549825,19.5271044700089,TRUE,TRUE,TRUE,FALSE,TRUE
"Ikzf1",0.000169487520581484,3.60262853074866e-07,175,72,2.89037175789616,0,0,2.89037175789616,18,150,201,16.5084216533892,14.150075702905,18.9611014418927,TRUE,TRUE,TRUE,FALSE,TRUE
"Lyn",0.000348225216442234,5.15174519029412e-06,374,921,3.58351893845611,0.693147180559945,0,2.89037175789616,18,337,412,35.2808554192432,31.7905034125266,38.8655412639791,TRUE,TRUE,TRUE,FALSE,TRUE
"Pde3b",0.000354620700696251,7.61658731896612e-06,385,2267,3.58351893845611,0.693147180559945,0,2.89037175789616,18,347,424,36.3185276374562,32.7338417927203,39.9975473202115,TRUE,TRUE,TRUE,FALSE,TRUE
"Pik3cg",0.000173899237115532,4.62138019839572e-07,187,90,2.89037175789616,0,0,2.89037175789616,18,161,214,17.6404277096216,15.187747921118,20.1874413361445,TRUE,TRUE,TRUE,FALSE,TRUE
"Sla",0.000173458705570008,2.55864481032085e-06,177,943,2.89037175789616,0,3.70648826139775e-223,2.89037175789616,18,151,204,16.6970893294279,14.2444095409244,19.2441029559508,TRUE,TRUE,TRUE,FALSE,TRUE
"Ccl12",0.000161460414567712,4.91084163475936e-07,191,65,2.83321334405622,0,0,2.83321334405622,17,164,219,18.017763061699,15.4707494351761,20.6591105262413,TRUE,TRUE,TRUE,FALSE,TRUE
