"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Arg2",0.480386709496445,-0.00657659377032235,0.017,0.027,1
"Alpl",0.480554061159409,-0.00439619445003486,0.002,0.007,1
"Rhbdd1",0.480590049616937,-0.0298679006790997,0.085,0.074,1
"A130051J06Rik",0.480638374838464,-0.0101225867136825,0.002,0.007,1
"Gm20125",0.480664305898696,0.0103429349291106,0.018,0.025,1
"Lncppara",0.480672624038688,-0.0537077823147828,0.27,0.281,1
"Gm9575",0.480705397992871,0.0252160231308841,0.007,0.002,1
"Gm29231",0.480712857794168,-0.0169997357607159,0.002,0.007,1
"Cacna1f",0.480714780992293,-0.00842098511425442,0.002,0.007,1
"Cds2",0.480747343392108,0.0201003219667185,0.257,0.234,1
"Txndc16",0.48075446313722,0.039159081834538,0.254,0.222,1
"Elac1",0.480756222256084,-0.0507662832964162,0.066,0.074,1
"Eps8l2",0.480776767677098,-0.0196314440188202,0.002,0.007,1
"Stimate",0.480813341772126,0.0637427141965564,0.16,0.133,1
"Dok2",0.480826337397455,-0.00624663133785667,0.002,0.007,1
"Cfl1",0.480845393682351,-0.077277130968595,0.162,0.171,1
"Zfp273",0.48086635022932,-0.0382188217180455,0.033,0.047,1
"Tctex1d1",0.48088618725224,-0.0100008418797414,0.002,0.007,1
"Gm45187",0.480932675418157,0.0108411158622838,0.007,0.002,1
"Socs5",0.480949936735046,0.0346253407148978,0.298,0.265,1
"Mov10l1",0.48116426617522,-0.0442210179131147,0.033,0.043,1
"4930539J05Rik",0.481182802888785,0.019105340135836,0.024,0.013,1
"Dsc2",0.481260999473108,0.0138136124649871,0.011,0.004,1
"Npas4",0.48128420778519,-0.0318774601777493,0.009,0.016,1
"Etnppl",0.481292618215747,-0.0134067471341429,0.002,0.007,1
"Efcab12",0.48130339202167,-0.00703877534398101,0.013,0.022,1
"Rpap2",0.481339949169658,-0.0190576126797451,0.086,0.081,1
"AC163347.1",0.481343469197895,0.0248106921902456,0.024,0.013,1
"Asb14",0.481362557607234,0.0168617415637936,0.024,0.013,1
"Nkd2",0.481450776838809,-0.0136641685393368,0.002,0.007,1
"Palm",0.481489577654268,0.0160820885582932,0.191,0.166,1
"Spred1",0.481494409187479,0.065772995979948,0.379,0.342,1
"Gm28376",0.481539296396455,-0.0265033659693641,0.368,0.398,1
"Gm14406",0.481539491575284,-0.0143178482684114,0.002,0.007,1
"Atp10b",0.481548920773074,-0.0124141125320021,0.002,0.007,1
"Raver1",0.481731887993981,-0.0165238434119585,0.002,0.007,1
"Ubl3",0.481756082208255,-0.0880305328516002,0.195,0.218,1
"Rbm20",0.481836658125085,-0.0342101283423459,0.055,0.049,1
"Gm43532",0.481848786608257,-0.00622225191731523,0.002,0.007,1
"Atg101",0.482016394980192,-0.0369735378822887,0.035,0.038,1
"2900041M22Rik",0.48203018504557,-0.0154494870680341,0.002,0.007,1
"F830208F22Rik",0.482267212310899,-0.00751153917980212,0.002,0.007,1
"Rps6ka4",0.482302128601727,-0.00915284251927887,0.002,0.007,1
"Ppih",0.482324486213716,-0.0388285085790172,0.026,0.031,1
"Gm45393",0.482372908410749,-0.012532990942085,0.002,0.007,1
"Tnfrsf12a",0.482382457116759,-0.012607205583655,0.002,0.007,1
"Fig4",0.482394317265267,0.00748909900447289,0.096,0.083,1
"Calhm5",0.482397777991199,-0.0130708659932785,0.002,0.007,1
"Gm50397",0.482474451378242,-0.0152206575410549,0.002,0.007,1
"BC051226",0.482549536363818,-0.0206602268107189,0.009,0.018,1
"Gm12371",0.482563920308688,-0.025441309173243,0.002,0.007,1
"Trmt61a",0.482569502988872,0.0336388309440161,0.02,0.011,1
"Mettl3",0.482584781743974,0.0533344937874434,0.131,0.106,1
"Chl1",0.482617889201782,0.0475712361006577,0.517,0.481,1
"Gm9278",0.482689293531758,-0.0263253613921373,0.002,0.007,1
"Phf20-ps",0.482718171082171,-0.00918194223860237,0.002,0.007,1
"Timm8b",0.48272919700904,0.0368257413981007,0.116,0.094,1
"4933400F21Rik",0.482729711653629,-0.0437558726482316,0.053,0.072,1
"Aplp1",0.482741880404617,0.0535732558350498,0.311,0.317,1
"Mfsd14b",0.482752576168177,-0.000866063932269928,0.101,0.099,1
"Gm21093",0.482768529570726,-0.0119653397421532,0.002,0.007,1
"BC024978",0.482810533680279,0.0232800198140761,0.024,0.013,1
"Epha8",0.482840425811162,-0.0175657592481358,0.002,0.007,1
"Gm14121",0.482848382703034,-0.010886390550343,0.002,0.007,1
"Gm20319",0.482986049259787,-0.0368516526992168,0.042,0.04,1
"Gm39317",0.48301737786751,-0.00935459767466744,0.002,0.007,1
"Emb",0.483029430192729,-0.0375839396509178,0.053,0.072,1
"Slc1a4",0.483039783390643,0.0118242055504365,0.145,0.121,1
"Hes5",0.483083855154803,-0.0101602737268653,0.002,0.007,1
"Spry1",0.483097112267298,0.00418899606894564,0.007,0.002,1
"Klf16",0.483101127052635,-0.0169970130411545,0.009,0.018,1
"4930444F02Rik",0.483109747184406,-0.0160282240651125,0.009,0.018,1
"Thbs4",0.483199467959068,0.0354543606629237,0.007,0.002,1
"Dlc1",0.483219363609641,0.0660137788983066,0.585,0.58,1
"Stap1",0.483265614710387,-0.000758767912629896,0.031,0.022,1
"Rny3",0.48335577965344,-0.0102697106823962,0.002,0.007,1
"Rev3l",0.483398466058121,-0.0331887551082128,0.71,0.744,1
"Slc2a5",0.483403517959954,-0.0205098931112006,0.002,0.007,1
"A230103O09Rik",0.483405298944102,-0.0075818629079873,0.002,0.007,1
"Gm38186",0.483436503111833,0.0194661932643758,0.011,0.004,1
"Xab2",0.483436984820891,0.0200293563788363,0.024,0.013,1
"Itpr3",0.48348723782971,-0.0152995925567528,0.002,0.007,1
"Gm50128",0.483494581521939,0.0120185437657746,0.007,0.002,1
"Gm9996",0.483526996824689,-0.0280211839535121,0.002,0.007,1
"Col22a1",0.483567198559097,-0.00926969973582465,0.002,0.007,1
"Lrp4",0.483592697591582,-0.0131430098402781,0.009,0.018,1
"Taf7l2",0.483604537287153,-0.00590542061388706,0.002,0.007,1
"A730011C13Rik",0.483665189804677,-0.0196641031559303,0.002,0.007,1
"Gm26937",0.483670465293054,-0.00726824417219293,0.002,0.007,1
"Gm32679",0.483678531395838,-0.00686511730988821,0.002,0.007,1
"Edem3",0.483712826954682,-0.0445400676622763,0.195,0.202,1
"Gm29245",0.483730557065965,0.00402618015359901,0.015,0.022,1
"Gm16630",0.483734032892837,-0.00907231812115676,0.002,0.007,1
"Dmrta2",0.483749534578933,-0.012131486080093,0.002,0.007,1
"Gm26793",0.483758825412369,-0.00787905418060267,0.002,0.007,1
"Rps12-ps19",0.483773149801343,-0.013128616649177,0.002,0.007,1
"Usp37",0.483777783881939,0.0236179815866375,0.39,0.411,1
"C330021F23Rik",0.48378204441058,-0.0147250176784202,0.002,0.007,1
"Ptpn14",0.483785804983571,-0.00667178453667089,0.002,0.007,1
"A330008L17Rik",0.483796132259682,-0.0172512671459479,0.303,0.288,1
"AC154607.1",0.483841642791549,-0.0134807727959992,0.002,0.007,1
"Hif3a",0.483846987297499,0.0208310317801591,0.024,0.013,1
"Gm34623",0.48385131042922,-0.00916698652202406,0.002,0.007,1
"Rpl19-ps6",0.483859149226145,0.0585298050388314,0.033,0.027,1
"Prss51",0.483873874179157,-0.00940284435901667,0.002,0.007,1
"Pigf",0.483887743042439,-0.00102417594409471,0.094,0.11,1
"Gm20426",0.483901259980784,-0.020975902554904,0.002,0.007,1
"Gm26703",0.483905442136989,-0.0102860799529681,0.002,0.007,1
"Gm28036",0.483908596634201,-0.00678197140611029,0.002,0.007,1
"1700125H20Rik",0.483909753518607,-0.00713390474569864,0.002,0.007,1
"Wnt16",0.483911813966345,-0.0113403123681253,0.002,0.007,1
"Gm45188",0.483913824375728,-0.0103097454977632,0.002,0.007,1
"Gm36752",0.483921221102829,-0.0120145754487998,0.002,0.007,1
"Ddx24",0.484115110506017,-0.0531823966873046,0.434,0.463,1
"Rskr",0.484142732027647,-0.00408092018887162,0.022,0.016,1
"Ndfip2",0.484171541326929,-0.0680377012361999,0.309,0.328,1
"Iws1",0.484224031201213,0.08487512402798,0.237,0.216,1
"Tspan18",0.484272008662334,-0.027882079255315,0.064,0.061,1
"4930483K19Rik",0.484362334522352,-0.000466627151652674,0.004,0.009,1
"4921518K17Rik",0.484382958396904,0.0104074037829584,0.011,0.004,1
"Parp1",0.484453914629319,-0.0425037359088101,0.094,0.101,1
"Hddc3",0.484595439966427,-0.0101984860993118,0.018,0.013,1
"E130102H24Rik",0.484615038711007,0.0793399350813874,0.2,0.178,1
"A230059L01Rik",0.484697168427976,0.00372373125433117,0.015,0.022,1
"Cdk4",0.484704369701076,0.00644176266812437,0.05,0.038,1
"Dcaf10",0.484714144578132,0.0778606465339574,0.188,0.171,1
"Gm17976",0.48478473775772,-0.0170047656682926,0.009,0.018,1
"Polq",0.484856285335971,-0.0306181636869771,0.031,0.045,1
"Prmt3",0.485077565585679,0.0829808209820035,0.142,0.119,1
"Hnrnpc",0.485204020733633,-0.0673790851121564,0.272,0.285,1
"Becn1",0.485283608758768,-0.0359535827463451,0.162,0.191,1
"Nos3",0.485292626068208,-0.0308872372470697,0.009,0.013,1
"Thnsl1",0.485329027307061,0.0455162299403861,0.057,0.04,1
"Rnf141",0.485386933230099,-0.0226899915578195,0.092,0.083,1
"4930455B14Rik",0.485417416496577,0.00666917273607739,0.007,0.002,1
"Hpse2",0.485438636320535,-0.0157278960103928,0.015,0.011,1
"Pmepa1",0.485484895324341,-0.0645227593031562,0.07,0.067,1
"Tmem131l",0.48550356731884,0.0458164699508753,0.399,0.407,1
"Rps6ka3",0.485617469212844,0.0876080179044842,0.316,0.285,1
"Nln",0.485727990944779,0.0102760497940199,0.226,0.213,1
"Cnot3",0.485728239220905,-0.0254618798353864,0.099,0.121,1
"Satb1",0.4857361479863,0.075848313974636,0.108,0.09,1
"Gm45709",0.485912155625076,0.0224745657625156,0.007,0.002,1
"Gm13269",0.485926207093884,-0.0739007808011598,0.222,0.227,1
"Mocs2",0.485985173685402,0.0147595160474085,0.085,0.067,1
"Zfp938",0.486302193733809,-0.0643957995023015,0.061,0.076,1
"Avl9",0.486307794780107,-0.0542011146107322,0.221,0.245,1
"Gm35405",0.486457433497805,0.0059194809475658,0.007,0.002,1
"Gm29114",0.486512770607055,0.012804078710412,0.057,0.043,1
"Gm46440",0.486567498810554,0.0243340866990342,0.035,0.022,1
"Ahctf1",0.486912302326453,-0.0317353173458044,0.189,0.22,1
"Ssbp4",0.486915241545275,-0.055111636139795,0.296,0.328,1
"Prkcsh",0.486918302978834,0.0588966369867489,0.079,0.061,1
"2810468N07Rik",0.486939241637828,-0.0277643031286658,0.024,0.025,1
"Palmd",0.486952443851232,-0.00121508948617236,0.018,0.011,1
"Senp6",0.486953069190322,-0.0600881656107626,0.485,0.524,1
"Rnft1",0.486991587414279,-0.0443406232570642,0.127,0.153,1
"Ptpmt1",0.487018376161748,0.045430832569945,0.059,0.054,1
"Hlf",0.487024623402965,-0.0184413907212933,0.044,0.061,1
"Rmi1",0.48710587836561,0.0328105410244709,0.029,0.018,1
"Gm15385",0.487136227210709,-0.0320598842174013,0.018,0.029,1
"Mpc2",0.487146390675584,-0.0475934550860989,0.171,0.166,1
"Rps15",0.48716045473524,0.0194427363343304,0.134,0.115,1
"Gnpda1",0.487185087780517,-0.0522711497911528,0.09,0.092,1
"Plk3",0.487193100723418,-0.0266814204639725,0.031,0.045,1
"Oasl2",0.487250487842495,0.0077540620601543,0.007,0.002,1
"Cacng2",0.487377358987773,-0.0805556693190429,0.36,0.373,1
"Cs",0.487408544471616,-0.0751861471255293,0.195,0.218,1
"Gm15832",0.487457868499764,0.00374376895328563,0.007,0.002,1
"Gm28505",0.487469674207537,-0.00394337022809477,0.013,0.007,1
